Date,Open,High,Low,Close,Volume
2018-11-17 00:00:00+00:00,1.033439994,1.039330006,1.006160021,1.009119987,5537380
2018-11-18 00:00:00+00:00,1.009619951,1.01462996,1.001180053,1.01188004,5735460
2018-11-19 00:00:00+00:00,1.012030005,1.052170038,1.001309991,1.020190001,27873100
2018-11-20 00:00:00+00:00,1.015879989,1.056699991,1.00722003,1.019950032,43293600
2018-11-21 00:00:00+00:00,1.024119973,1.032050014,1.008919954,1.014410019,20164000
2018-11-22 00:00:00+00:00,1.012850046,1.02256,1.006160021,1.01947999,11556600
2018-11-23 00:00:00+00:00,1.016129971,1.027830005,1.008329988,1.020609975,17717500
2018-11-24 00:00:00+00:00,1.017179966,1.039690018,1.011049986,1.022959948,19409700
2018-11-25 00:00:00+00:00,1.026870012,1.040130019,0.990265012,1.025959969,23476200
2018-11-26 00:00:00+00:00,1.018309951,1.058809996,1.015509963,1.037410021,29734800
2018-11-27 00:00:00+00:00,1.032420039,1.037999988,0.995527983,1.012099981,13622700
2018-11-28 00:00:00+00:00,1.008710027,1.025850058,1.003720045,1.011639953,23327400
2018-11-29 00:00:00+00:00,1.011675954,1.020604014,1.003919959,1.014597058,18025473
2018-11-30 00:00:00+00:00,1.013566971,1.020449042,1.00406599,1.010396957,14143221
2018-12-01 00:00:00+00:00,1.012817979,1.025342941,1.000193954,1.00819695,14198649
2018-12-02 00:00:00+00:00,1.008255005,1.031792045,0.993287027,1.01277101,10761895
2018-12-03 00:00:00+00:00,1.011119008,1.016582966,1.000216007,1.009749055,12188098
2018-12-04 00:00:00+00:00,1.009027958,1.01642704,1.003540039,1.012794971,12556999
2018-12-05 00:00:00+00:00,1.011455059,1.01859796,1.004891992,1.013633013,14257800
2018-12-06 00:00:00+00:00,1.010985017,1.02166903,1.002132058,1.018265963,21637768
2018-12-07 00:00:00+00:00,1.017930984,1.025060058,1.002380967,1.011307955,29947363
2018-12-08 00:00:00+00:00,1.011297941,1.02757597,1.006569982,1.022182941,17724714
2018-12-09 00:00:00+00:00,1.018798947,1.032773972,1.013916969,1.018252969,14831259
2018-12-10 00:00:00+00:00,1.018170953,1.029119968,1.014796019,1.024693012,12987868
2018-12-11 00:00:00+00:00,1.02523303,1.037340999,1.017228961,1.020336032,12104531
2018-12-12 00:00:00+00:00,1.021955967,1.042865038,0.989759982,1.022770047,10392693
2018-12-13 00:00:00+00:00,1.036771059,1.036771059,0.98298502,1.01591301,8569160
2018-12-14 00:00:00+00:00,1.015233994,1.028429985,1.012029052,1.017292023,11571584
2018-12-15 00:00:00+00:00,1.01839304,1.021464944,0.995121002,0.997940004,8595919
2018-12-16 00:00:00+00:00,1.00484097,1.041059971,0.998009026,1.011960983,9383751
2018-12-17 00:00:00+00:00,1.027451992,1.033969045,0.998067975,1.014232993,18392475
2018-12-18 00:00:00+00:00,1.014194965,1.020584941,1.000012994,1.009853959,24572396
2018-12-19 00:00:00+00:00,1.009052992,1.020859957,1.002078056,1.019230008,46352135
2018-12-20 00:00:00+00:00,1.021234989,1.024417996,1.006773949,1.015118957,58976758
2018-12-21 00:00:00+00:00,1.016415954,1.024196982,1.006100059,1.015426993,46603504
2018-12-22 00:00:00+00:00,1.012441993,1.019031048,0.997087002,1.010668039,26222950
2018-12-23 00:00:00+00:00,1.008020997,1.017750978,1.005426049,1.010718942,23629168
2018-12-24 00:00:00+00:00,1.010748982,1.021427989,0.998427987,1.01157105,43621601
2018-12-25 00:00:00+00:00,1.010195017,1.028385043,1.008046031,1.011736989,27610569
2018-12-26 00:00:00+00:00,1.013208985,1.021890044,1.006778955,1.013623953,19786403
2018-12-27 00:00:00+00:00,1.015598059,1.033882022,1.011579037,1.017480016,23019282
2018-12-28 00:00:00+00:00,1.017390013,1.018527031,0.978582978,1.011209965,28974098
2018-12-29 00:00:00+00:00,1.01088202,1.04025805,1.002529025,1.021664977,22783697
2018-12-30 00:00:00+00:00,1.019605041,1.025472999,1.009649992,1.01316905,18537225
2018-12-31 00:00:00+00:00,1.012398005,1.025764942,1.00523603,1.016564965,20975704
2019-01-01 00:00:00+00:00,1.018946052,1.022230029,1.008677006,1.013301015,17007853
2019-01-02 00:00:00+00:00,1.014261961,1.02026403,1.009168029,1.018172979,18125812
2019-01-03 00:00:00+00:00,1.014457941,1.022562027,1.009953976,1.013576984,15279811
2019-01-04 00:00:00+00:00,1.015246987,1.017634988,1.001057982,1.008159995,17203036
2019-01-05 00:00:00+00:00,1.006732941,1.01611805,1.00245297,1.011010051,15428171
2019-01-06 00:00:00+00:00,1.010750055,1.015288949,0.989169002,1.010107994,18503989
2019-01-07 00:00:00+00:00,1.009508967,1.01216805,1.001628995,1.005357981,18697630
2019-01-08 00:00:00+00:00,1.006054044,1.016626954,1.004016042,1.007918,23189996
2019-01-09 00:00:00+00:00,1.00661397,1.011260986,1.000763059,1.002264023,23000567
2019-01-10 00:00:00+00:00,1.002841949,1.034793019,1.001950026,1.013103962,51534670
2019-01-11 00:00:00+00:00,1.016942024,1.017006993,1.007704973,1.014734983,25279715
2019-01-12 00:00:00+00:00,1.014780998,1.017493963,1.007727027,1.010691047,12617410
2019-01-13 00:00:00+00:00,1.010934949,1.026268005,1.008317947,1.011108994,16808894
2019-01-14 00:00:00+00:00,1.011011958,1.016634941,0.998744011,1.007591963,25825886
2019-01-15 00:00:00+00:00,1.007457972,1.017956972,1.006510019,1.012068987,26459207
2019-01-16 00:00:00+00:00,1.01323998,1.017729044,1.007982969,1.012362957,25957206
2019-01-17 00:00:00+00:00,1.010017991,1.044891953,1.009570003,1.03035295,41708422
2019-01-18 00:00:00+00:00,1.02906096,1.035452008,1.009829998,1.013115048,18899249
2019-01-19 00:00:00+00:00,1.009876966,1.014775991,1.002609968,1.011410952,15830400
2019-01-20 00:00:00+00:00,1.012287021,1.028619051,1.010475039,1.016669035,14934092
2019-01-21 00:00:00+00:00,1.015444994,1.02276504,1.006685972,1.012547016,12277261
2019-01-22 00:00:00+00:00,1.013007998,1.016688943,1.006482005,1.008540988,18848807
2019-01-23 00:00:00+00:00,1.008716941,1.013386011,1.006289005,1.008734941,14686835
2019-01-24 00:00:00+00:00,1.009251952,1.013039947,1.006649017,1.010270953,19309437
2019-01-25 00:00:00+00:00,1.010969043,1.013592958,1.008942962,1.012050033,16078526
2019-01-26 00:00:00+00:00,1.01197505,1.015329957,1.006314993,1.012475967,12311593
2019-01-27 00:00:00+00:00,1.013715982,1.019325972,1.011610031,1.013942003,17334193
2019-01-28 00:00:00+00:00,1.014655948,1.019119978,1.010957003,1.011801958,34421448
2019-01-29 00:00:00+00:00,1.011793971,1.017393947,1.010076046,1.014050007,26620698
2019-01-30 00:00:00+00:00,1.01384306,1.016512036,1.009879947,1.013232946,28233801
2019-01-31 00:00:00+00:00,1.013162017,1.015769005,1.000758052,1.012485027,30016994
2019-02-01 00:00:00+00:00,1.011765003,1.031891942,1.00782001,1.015843987,26896947
2019-02-02 00:00:00+00:00,1.014754057,1.018363953,1.011024952,1.018337965,23207115
2019-02-03 00:00:00+00:00,1.015589952,1.016899943,1.00664103,1.01424396,26365349
2019-02-04 00:00:00+00:00,1.013759971,1.016734958,1.009284973,1.011425018,24242526
2019-02-05 00:00:00+00:00,1.01156795,1.014165998,1.005800009,1.008728981,19011789
2019-02-06 00:00:00+00:00,1.008877039,1.017233968,1.007526994,1.013051033,27032564
2019-02-07 00:00:00+00:00,1.013648987,1.024724007,1.008752942,1.011047959,15429983
2019-02-08 00:00:00+00:00,1.011391997,1.024335027,1.008219004,1.01731205,31291520
2019-02-09 00:00:00+00:00,1.017205,1.018622994,1.008242011,1.011700988,21523062
2019-02-10 00:00:00+00:00,1.011948943,1.020550013,1.010241032,1.014389038,19451268
2019-02-11 00:00:00+00:00,1.015701056,1.019636035,1.011723042,1.013288975,19063318
2019-02-12 00:00:00+00:00,1.012431026,1.019593,1.011379004,1.017773986,28682063
2019-02-13 00:00:00+00:00,1.018411994,1.019184947,1.008823991,1.011628032,27483515
2019-02-14 00:00:00+00:00,1.010975957,1.015570045,1.009053946,1.011428952,27582140
2019-02-15 00:00:00+00:00,1.011973977,1.016546011,1.003473997,1.011823058,35775279
2019-02-16 00:00:00+00:00,1.011505961,1.015648961,1.006994009,1.013239026,44255529
2019-02-17 00:00:00+00:00,1.014425039,1.026548028,1.008301973,1.023789048,45168007
2019-02-18 00:00:00+00:00,1.023102045,1.03094101,1.001528978,1.012897015,51464756
2019-02-19 00:00:00+00:00,1.013003945,1.019669056,1.003322959,1.004068971,49393554
2019-02-20 00:00:00+00:00,1.004050016,1.02046299,0.998658001,1.015740991,41527390
2019-02-21 00:00:00+00:00,1.015285969,1.016394019,1.005130053,1.012017012,35317064
2019-02-22 00:00:00+00:00,1.009835958,1.019425035,1.005460978,1.01573801,32159403
2019-02-23 00:00:00+00:00,1.014065981,1.037757993,1.007200956,1.012145042,36243964
2019-02-24 00:00:00+00:00,1.013239026,1.028911948,0.998950005,1.007181048,51756152
2019-02-25 00:00:00+00:00,1.004343033,1.022758961,1.004343033,1.017585993,52796841
2019-02-26 00:00:00+00:00,1.016229987,1.021518946,1.011172056,1.011172056,42569527
2019-02-27 00:00:00+00:00,1.012675047,1.021757007,1.008285046,1.015962005,38328217
2019-02-28 00:00:00+00:00,1.015192032,1.019919038,1.010602951,1.013672948,31630079
2019-03-01 00:00:00+00:00,1.013116956,1.02372396,1.010856032,1.010856032,21097111
2019-03-02 00:00:00+00:00,1.01009202,1.020117044,1.008077979,1.00998497,18482080
2019-03-03 00:00:00+00:00,1.008705974,1.014853954,1.006930947,1.01197505,17429846
2019-03-04 00:00:00+00:00,1.010313988,1.017490983,1.010313988,1.015483022,23960578
2019-03-05 00:00:00+00:00,1.015727043,1.016844988,1.010612011,1.016844988,32016571
2019-03-06 00:00:00+00:00,1.017554045,1.02075398,1.011850953,1.013903022,24347412
2019-03-07 00:00:00+00:00,1.013458014,1.017763972,1.011247993,1.013484955,24225454
2019-03-08 00:00:00+00:00,1.014444947,1.021450996,1.01058197,1.014518976,27535813
2019-03-09 00:00:00+00:00,1.014161944,1.020488977,1.011230946,1.01235795,24550954
2019-03-10 00:00:00+00:00,1.014304996,1.022843003,1.010445952,1.019503951,21622742
2019-03-11 00:00:00+00:00,1.020557046,1.021482944,1.010478973,1.013620019,25473881
2019-03-12 00:00:00+00:00,1.013249993,1.01652801,1.007853985,1.012156963,25249458
2019-03-13 00:00:00+00:00,1.012820959,1.019184947,1.010846972,1.013291955,32955078
2019-03-14 00:00:00+00:00,1.013373971,1.020238996,1.012436032,1.017089963,30654411
2019-03-15 00:00:00+00:00,1.016306043,1.019619942,1.014160037,1.015259981,30356979
2019-03-16 00:00:00+00:00,1.016044021,1.018656969,1.011297941,1.015427947,35637112
2019-03-17 00:00:00+00:00,1.015051961,1.023566961,1.014361024,1.019448996,38655614
2019-03-18 00:00:00+00:00,1.020424962,1.022032022,1.010794044,1.015398026,41889761
2019-03-19 00:00:00+00:00,1.015599966,1.021018982,1.014353991,1.016152024,34394867
2019-03-20 00:00:00+00:00,1.016868949,1.017714977,1.009989977,1.01415801,43164011
2019-03-21 00:00:00+00:00,1.01364398,1.016827941,1.010555983,1.01404798,43135935
2019-03-22 00:00:00+00:00,1.013599992,1.017714977,1.008659959,1.009016037,33465329
2019-03-23 00:00:00+00:00,1.009156942,1.015117049,1.007462025,1.012213945,23348602
2019-03-24 00:00:00+00:00,1.011324048,1.012771964,1.003365993,1.008054018,17336324
2019-03-25 00:00:00+00:00,1.008746028,1.024253964,1.006247997,1.012812972,34431703
2019-03-26 00:00:00+00:00,1.013404965,1.015081048,1.009070039,1.012508035,33876854
2019-03-27 00:00:00+00:00,1.012513995,1.019659042,1.011054039,1.016144037,37698423
2019-03-28 00:00:00+00:00,1.016435027,1.020601034,1.006386995,1.013795018,28392576
2019-03-29 00:00:00+00:00,1.013795018,1.015089035,0.998833001,1.002529025,37377861
2019-03-30 00:00:00+00:00,1.000946999,1.049149036,0.992955029,1.001989961,26227081
2019-03-31 00:00:00+00:00,1.001989961,1.008056998,0.998965025,1.00149405,24262615
2019-04-01 00:00:00+00:00,1.001394033,1.005910039,0.994118989,1.002632976,30912903
2019-04-02 00:00:00+00:00,1.002338052,1.022609949,0.993830025,1.001929998,75355543
2019-04-03 00:00:00+00:00,1.001950026,1.024855018,0.989149988,1.000928998,87987040
2019-04-04 00:00:00+00:00,1.00098002,1.006989956,0.997175992,1.002344966,52686902
2019-04-05 00:00:00+00:00,1.002702951,1.009742022,1.000149965,1.002799034,43799308
2019-04-06 00:00:00+00:00,1.003229976,1.011862993,0.997350991,1.001001954,43756481
2019-04-07 00:00:00+00:00,1.000422001,1.013262987,0.998052001,1.005359054,43184042
2019-04-08 00:00:00+00:00,1.005748987,1.008036971,0.993659973,1.002128005,49978405
2019-04-09 00:00:00+00:00,1.002128005,1.004022956,0.996617019,1.001181006,40372954
2019-04-10 00:00:00+00:00,1.000972986,1.014706016,0.995966971,1.001379013,48590445
2019-04-11 00:00:00+00:00,1.001674056,1.005681992,0.997779012,1.002825975,63695457
2019-04-12 00:00:00+00:00,1.002578974,1.00583303,0.998884022,1.002897978,44545387
2019-04-13 00:00:00+00:00,1.003026009,1.00611496,1.000305057,1.004066944,35520365
2019-04-14 00:00:00+00:00,1.004066944,1.009899974,0.999414027,1.00802505,31692818
2019-04-15 00:00:00+00:00,1.00802505,1.009677052,0.995658994,0.998979986,44283943
2019-04-16 00:00:00+00:00,0.999090016,1.013753057,0.997579992,1.010408044,31481366
2019-04-17 00:00:00+00:00,1.011734009,1.014480948,1.001948953,1.005684018,32737398
2019-04-18 00:00:00+00:00,1.005480051,1.007622957,1.000257969,1.002645016,41597044
2019-04-19 00:00:00+00:00,1.00355804,1.00523901,0.997391999,1.002629042,34134430
2019-04-20 00:00:00+00:00,1.002941966,1.005642056,0.996161997,1.000969052,39216250
2019-04-21 00:00:00+00:00,1.001430035,1.007246971,0.994410992,1.002082944,46250000
2019-04-22 00:00:00+00:00,1.00206995,1.008206964,0.996921003,1.003837943,46697245
2019-04-23 00:00:00+00:00,1.003561974,1.005401015,0.994679987,0.999439001,55954909
2019-04-24 00:00:00+00:00,0.999439001,1.004547954,0.991964996,0.998930991,56853285
2019-04-25 00:00:00+00:00,0.998736978,1.017526984,0.996013999,1.007150054,82371631
2019-04-26 00:00:00+00:00,1.005208969,1.024261951,1.005208969,1.01939404,113370626
2019-04-27 00:00:00+00:00,1.01907897,1.021036029,1.011623979,1.012979031,48849898
2019-04-28 00:00:00+00:00,1.013007998,1.018955946,1.012300968,1.015594006,44378359
2019-04-29 00:00:00+00:00,1.015890956,1.01848495,1.010362029,1.015280962,71768244
2019-04-30 00:00:00+00:00,1.015308976,1.017550945,1.010916948,1.015303969,81415438
2019-05-01 00:00:00+00:00,1.01520896,1.016276002,1.008236051,1.011903048,90100967
2019-05-02 00:00:00+00:00,1.011641979,1.018533945,1.011327028,1.016191959,83209787
2019-05-03 00:00:00+00:00,1.016299963,1.023689032,1.009819984,1.017825961,108921203
2019-05-04 00:00:00+00:00,1.017825961,1.022565961,1.00573802,1.009245038,117381605
2019-05-05 00:00:00+00:00,1.009765983,1.013185024,1.003257036,1.009385943,79929581
2019-05-06 00:00:00+00:00,1.009170055,1.012382984,1.006451964,1.008190989,89601155
2019-05-07 00:00:00+00:00,1.008147001,1.01690197,1.002871037,1.010692,100559475
2019-05-08 00:00:00+00:00,1.009757996,1.017101049,1.005149961,1.007400036,99486108
2019-05-09 00:00:00+00:00,1.007202029,1.009636998,1.002185941,1.004044056,134758323
2019-05-10 00:00:00+00:00,1.004333019,1.009811997,1.000586987,1.005607009,247829264
2019-05-11 00:00:00+00:00,1.00671804,1.010416031,0.988556981,0.996858001,510302993
2019-05-12 00:00:00+00:00,0.995415986,1.011860967,0.991182029,0.998353004,481377527
2019-05-13 00:00:00+00:00,0.998353004,1.008020043,0.982582986,0.999697983,268233283
2019-05-14 00:00:00+00:00,0.998884022,1.00940299,0.992935002,0.998840988,235041654
2019-05-15 00:00:00+00:00,0.998905003,1.003252029,0.994539022,0.998185992,217410064
2019-05-16 00:00:00+00:00,0.99751699,1.01256597,0.990903974,0.998786986,289789111
2019-05-17 00:00:00+00:00,0.999222994,1.018815041,0.993125021,0.998728991,293691288
2019-05-18 00:00:00+00:00,0.998728991,1.006790996,0.993305981,0.996541977,154811622
2019-05-19 00:00:00+00:00,0.997066975,1.007532001,0.989988983,1.002773046,184721780
2019-05-20 00:00:00+00:00,1.002773046,1.014682055,0.992919028,0.996523976,276118420
2019-05-21 00:00:00+00:00,0.997358024,1.003509998,0.994719028,0.998889029,170890835
2019-05-22 00:00:00+00:00,0.998889029,1.008836031,0.992417991,1.000087023,125174452
2019-05-23 00:00:00+00:00,1.00019598,1.003579974,0.995096982,0.999962986,129739544
2019-05-24 00:00:00+00:00,0.999715984,1.003533959,0.997169971,0.998374999,148518446
2019-05-25 00:00:00+00:00,0.998374999,1.001137972,0.996546984,0.998014987,95403891
2019-05-26 00:00:00+00:00,0.997862995,1.004627943,0.992296994,0.997112989,132653003
2019-05-27 00:00:00+00:00,0.997422993,1.017166972,0.995018005,1.00483799,157886328
2019-05-28 00:00:00+00:00,1.005730987,1.007346988,0.997232974,1.005179048,106019351
2019-05-29 00:00:00+00:00,1.005424023,1.00663805,0.997151017,0.998430014,115843796
2019-05-30 00:00:00+00:00,0.998430014,1.023725033,0.994786024,0.999490023,169319401
2019-05-31 00:00:00+00:00,0.999490023,1.006237984,0.996261001,1.001047015,98020521
2019-06-01 00:00:00+00:00,1.000655055,1.007660031,0.996020019,0.999936998,70583907
2019-06-02 00:00:00+00:00,0.999936998,1.006973982,0.995500982,0.999190986,80548187
2019-06-03 00:00:00+00:00,0.999190986,1.017047048,0.993417978,0.997897029,111821198
2019-06-04 00:00:00+00:00,0.999078989,1.01542604,0.992253006,1.002485037,136428049
2019-06-05 00:00:00+00:00,1.002485037,1.011631012,0.99783802,1.003695965,93861385
2019-06-06 00:00:00+00:00,1.003113985,1.013929963,0.994033992,1.003733039,85196344
2019-06-07 00:00:00+00:00,1.004524946,1.004878998,0.997801006,1.00169003,86557460
2019-06-08 00:00:00+00:00,1.001206994,1.004137993,0.993335009,0.994123995,58308368
2019-06-09 00:00:00+00:00,0.99397701,1.003119946,0.993332982,1.001664042,71761740
2019-06-10 00:00:00+00:00,1.00061202,1.004120946,0.993354023,1.00068295,84730095
2019-06-11 00:00:00+00:00,1.000810027,1.006171942,0.997642994,1.000738025,77849492
2019-06-12 00:00:00+00:00,1.001021981,1.004014969,0.991833985,0.999854028,104507306
2019-06-13 00:00:00+00:00,0.999089003,1.002802968,0.997685015,0.998952985,100661027
2019-06-14 00:00:00+00:00,0.999251008,1.002990961,0.99603498,1.002580047,102745227
2019-06-15 00:00:00+00:00,1.001634002,1.00316596,0.997003019,0.999234021,74693218
2019-06-16 00:00:00+00:00,0.999234021,1.013553977,0.996730983,1.000211,110310160
2019-06-17 00:00:00+00:00,1.000143051,1.006248951,0.996585011,1.002318025,109557094
2019-06-18 00:00:00+00:00,1.004169941,1.006217957,0.996994019,0.99862802,100022653
2019-06-19 00:00:00+00:00,0.998301029,1.002897978,0.996585011,0.99891001,76300038
2019-06-20 00:00:00+00:00,0.998658001,1.001453996,0.993101001,0.997663021,119884299
2019-06-21 00:00:00+00:00,0.997613013,1.008147955,0.996048987,0.998050988,112588159
2019-06-22 00:00:00+00:00,0.998378992,1.018913984,0.995402992,0.999975026,198318684
2019-06-23 00:00:00+00:00,0.999852002,1.014099002,0.99713999,1.000463009,126408037
2019-06-24 00:00:00+00:00,1.000463009,1.007495046,0.996779978,1,146462988
2019-06-25 00:00:00+00:00,0.999823987,1.011963964,0.996469975,1.002846003,162151709
2019-06-26 00:00:00+00:00,1.002846003,1.03904295,0.993659019,1.004521966,301891501
2019-06-27 00:00:00+00:00,1.004521966,1.014845967,0.99653399,1.001821995,270933375
2019-06-28 00:00:00+00:00,1.000684023,1.008437037,0.998175025,1.00267005,222978120
2019-06-29 00:00:00+00:00,1.002769947,1.017361045,0.996092975,0.999632001,204845657
2019-06-30 00:00:00+00:00,1.000470996,1.012141943,0.997759998,1.003191948,184930416
2019-07-01 00:00:00+00:00,1.003191948,1.01028204,0.995321989,1.000836968,180323705
2019-07-02 00:00:00+00:00,1.000579,1.008890033,0.98833698,1.002063036,197506894
2019-07-03 00:00:00+00:00,1.00237298,1.006628036,0.988103986,1.000990033,187818876
2019-07-04 00:00:00+00:00,1.001410007,1.014531016,0.996877015,0.999386013,157145205
2019-07-05 00:00:00+00:00,0.999067008,1.008679032,0.992536008,1.000465989,105604889
2019-07-06 00:00:00+00:00,1.00037396,1.007295012,0.991649985,0.996119976,95844874
2019-07-07 00:00:00+00:00,0.995885015,1.003342986,0.992825985,0.996720016,79091529
2019-07-08 00:00:00+00:00,0.996836007,1.004624963,0.986717999,0.999369979,122496181
2019-07-09 00:00:00+00:00,0.999553025,1.014744043,0.995196998,0.999477029,164588273
2019-07-10 00:00:00+00:00,0.997852027,1.014305949,0.992218018,1.001109958,190158658
2019-07-11 00:00:00+00:00,1.001078963,1.010072947,0.995616019,0.999334991,178747822
2019-07-12 00:00:00+00:00,0.99872297,1.004235983,0.99486798,1.001399994,135296874
2019-07-13 00:00:00+00:00,1.001901031,1.009781957,0.995311022,0.999131024,95762367
2019-07-14 00:00:00+00:00,0.998642027,1.011654019,0.995563984,0.998567998,106041670
2019-07-15 00:00:00+00:00,0.999674976,1.007357955,0.994530022,1.003612995,138049441
2019-07-16 00:00:00+00:00,1.004521012,1.011870027,0.99494499,0.999940991,184923693
2019-07-17 00:00:00+00:00,1.000761032,1.005519986,0.994467974,1.002289057,162980968
2019-07-18 00:00:00+00:00,1.002467036,1.006950021,0.985635996,1.003288984,170055529
2019-07-19 00:00:00+00:00,1.003288984,1.016471982,0.991115987,0.999852002,123323972
2019-07-20 00:00:00+00:00,0.99938798,1.012784958,0.994835019,1.001829982,97823106
2019-07-21 00:00:00+00:00,1.00256598,1.006294012,0.997713983,1.001430988,77161429
2019-07-22 00:00:00+00:00,1.001157045,1.014240026,0.993030012,1.001711011,84139079
2019-07-23 00:00:00+00:00,1.001405001,1.005344987,0.995938003,1.001103997,76690057
2019-07-24 00:00:00+00:00,1.001103997,1.011464953,0.997353017,1.003262997,81723548
2019-07-25 00:00:00+00:00,1.003571987,1.007938981,0.994108975,1.003124952,94853819
2019-07-26 00:00:00+00:00,1.002709985,1.008874059,0.996990025,1.002607942,65047970
2019-07-27 00:00:00+00:00,1.002607942,1.017974019,0.991734982,1.000622988,112409400
2019-07-28 00:00:00+00:00,1.000622988,1.011242032,0.987132013,1.002014995,61030066
2019-07-29 00:00:00+00:00,1.000851035,1.00810504,0.996312976,1.002725005,64034829
2019-07-30 00:00:00+00:00,1.002696991,1.00544703,0.993543983,1.002622962,72740003
2019-07-31 00:00:00+00:00,1.001685977,1.005311966,0.997600019,1.00169301,76363107
2019-08-01 00:00:00+00:00,1.001615047,1.006055951,0.995647013,1.002257943,90755236
2019-08-02 00:00:00+00:00,1.002508044,1.00871098,0.99891001,0.999779999,108695096
2019-08-03 00:00:00+00:00,0.999885023,1.005117059,0.997353971,1.001780987,139947812
2019-08-04 00:00:00+00:00,1.001927972,1.005113959,0.993340015,0.998090029,105761004
2019-08-05 00:00:00+00:00,0.998153985,1.006178975,0.991842985,1.002104998,343644659
2019-08-06 00:00:00+00:00,1.00295198,1.01867497,0.995984018,0.99960202,149803388
2019-08-07 00:00:00+00:00,0.999113023,1.018450975,0.996900976,1.001155972,133917479
2019-08-08 00:00:00+00:00,1.001155972,1.006976008,0.994047999,0.996484995,107836436
2019-08-09 00:00:00+00:00,0.996950984,1.005393982,0.996643007,0.999862015,86084349
2019-08-10 00:00:00+00:00,0.999862015,1.022711039,0.99663198,1.003113985,121464047
2019-08-11 00:00:00+00:00,1.003113985,1.008512974,0.997097015,0.997542977,88725828
2019-08-12 00:00:00+00:00,0.998813987,1.010880947,0.99802202,1.002359033,101717903
2019-08-13 00:00:00+00:00,1.00177896,1.007375956,0.998525023,1.000630021,106639934
